date,country,soe,arrivals,arrivals_male,arrivals_female
2022-07-01,MUS,Perlis,1,1,0
2022-07-01,MUS,Pulau Pinang,6,4,2
2022-07-01,MUS,Sabah,0,0,0
2022-07-01,MUS,Sarawak,3,1,2
2022-07-01,MUS,Selangor,233,115,118
2022-07-01,MWI,Johor,1,0,1
2022-07-01,MWI,Pulau Pinang,0,0,0
2022-07-01,MWI,Sabah,0,0,0
2022-07-01,MWI,Sarawak,0,0,0
2022-07-01,MWI,Selangor,11,9,2
2022-07-01,MYT,Selangor,0,0,0
2022-07-01,NAM,Johor,1,0,1
2022-07-01,NAM,Kedah,0,0,0
2022-07-01,NAM,Perak,0,0,0
2022-07-01,NAM,Perlis,0,0,0
2022-07-01,NAM,Pulau Pinang,1,0,1
2022-07-01,NAM,Sabah,0,0,0
2022-07-01,NAM,Sarawak,0,0,0
2022-07-01,NAM,Selangor,4,1,3
2022-07-01,NCL,Selangor,0,0,0
2022-07-01,NER,Johor,0,0,0
2022-07-01,NER,Sabah,0,0,0
2022-07-01,NER,Selangor,2,0,2
2022-07-01,NGA,Johor,13,11,2
2022-07-01,NGA,Kedah,1,1,0
2022-07-01,NGA,Perlis,0,0,0
2022-07-01,NGA,Pulau Pinang,4,3,1
2022-07-01,NGA,Sabah,0,0,0
2022-07-01,NGA,Sarawak,5,3,2
2022-07-01,NGA,Selangor,265,191,74
2022-07-01,NIC,Johor,1,1,0
2022-07-01,NIC,Kedah,0,0,0
2022-07-01,NIC,Pulau Pinang,0,0,0
2022-07-01,NIC,Sabah,0,0,0
2022-07-01,NIC,Selangor,5,2,3
2022-07-01,NLD,Johor,1048,617,431
2022-07-01,NLD,Kedah,113,65,48
2022-07-01,NLD,Kelantan,5,2,3
2022-07-01,NLD,Melaka,0,0,0
2022-07-01,NLD,Negeri Sembilan,0,0,0
2022-07-01,NLD,Pahang,0,0,0
2022-07-01,NLD,Perak,18,8,10
2022-07-01,NLD,Perlis,27,16,11
2022-07-01,NLD,Pulau Pinang,207,122,85
2022-07-01,NLD,Sabah,107,52,55
2022-07-01,NLD,Sarawak,121,62,59
2022-07-01,NLD,Selangor,4552,2519,2033
2022-07-01,NLD,Terengganu,0,0,0
2022-07-01,NLD,W.P. Labuan,0,0,0
2022-07-01,NOR,Johor,186,125,61
2022-07-01,NOR,Kedah,28,15,13
2022-07-01,NOR,Kelantan,0,0,0
2022-07-01,NOR,Melaka,0,0,0
2022-07-01,NOR,Pahang,0,0,0
2022-07-01,NOR,Perak,0,0,0
2022-07-01,NOR,Perlis,1,0,1
2022-07-01,NOR,Pulau Pinang,31,17,14
2022-07-01,NOR,Sabah,27,17,10
2022-07-01,NOR,Sarawak,7,3,4
2022-07-01,NOR,Selangor,684,389,295
2022-07-01,NOR,W.P. Labuan,0,0,0
2022-07-01,NPL,Johor,477,431,46
2022-07-01,NPL,Kedah,2,1,1
2022-07-01,NPL,Pahang,0,0,0
2022-07-01,NPL,Perak,1,1,0
2022-07-01,NPL,Perlis,1,1,0
2022-07-01,NPL,Pulau Pinang,10,7,3
2022-07-01,NPL,Sabah,17,12,5
2022-07-01,NPL,Sarawak,1,1,0
2022-07-01,NPL,Selangor,18711,17944,767
2022-07-01,NPL,W.P. Labuan,0,0,0
2022-07-01,NRU,Johor,0,0,0
2022-07-01,NRU,Pulau Pinang,0,0,0
2022-07-01,NRU,Selangor,1,0,1
2022-07-01,NZL,Johor,499,340,159
2022-07-01,NZL,Kedah,41,25,16
2022-07-01,NZL,Kelantan,1,1,0
2022-07-01,NZL,Melaka,0,0,0
2022-07-01,NZL,Negeri Sembilan,0,0,0
2022-07-01,NZL,Pahang,1,0,1
2022-07-01,NZL,Perak,15,13,2
2022-07-01,NZL,Perlis,3,2,1
2022-07-01,NZL,Pulau Pinang,115,62,53
2022-07-01,NZL,Sabah,60,35,25
2022-07-01,NZL,Sarawak,48,28,20
2022-07-01,NZL,Selangor,1564,905,659
2022-07-01,NZL,Terengganu,0,0,0
2022-07-01,NZL,W.P. Labuan,0,0,0
2022-07-01,OMN,Johor,204,91,113
2022-07-01,OMN,Kedah,4,1,3
2022-07-01,OMN,Kelantan,0,0,0
2022-07-01,OMN,Melaka,0,0,0
2022-07-01,OMN,Perak,0,0,0
2022-07-01,OMN,Perlis,1,1,0
2022-07-01,OMN,Pulau Pinang,8,5,3
2022-07-01,OMN,Sabah,0,0,0
2022-07-01,OMN,Sarawak,0,0,0
2022-07-01,OMN,Selangor,1212,638,574
2022-07-01,PAK,Johor,813,551,262
2022-07-01,PAK,Kedah,103,66,37
2022-07-01,PAK,Kelantan,12,12,0
2022-07-01,PAK,Melaka,1,1,0
2022-07-01,PAK,Negeri Sembilan,0,0,0
2022-07-01,PAK,Pahang,0,0,0
2022-07-01,PAK,Perak,1,1,0
2022-07-01,PAK,Perlis,5,5,0
2022-07-01,PAK,Pulau Pinang,24,18,6
2022-07-01,PAK,Sabah,17,11,6
2022-07-01,PAK,Sarawak,5,5,0
2022-07-01,PAK,Selangor,8292,6636,1656
2022-07-01,PAK,W.P. Labuan,0,0,0
2022-07-01,PAN,Johor,0,0,0
2022-07-01,PAN,Kedah,0,0,0
2022-07-01,PAN,Perak,0,0,0
2022-07-01,PAN,Perlis,0,0,0
2022-07-01,PAN,Pulau Pinang,2,1,1
2022-07-01,PAN,Sabah,0,0,0
2022-07-01,PAN,Sarawak,0,0,0
2022-07-01,PAN,Selangor,6,2,4
2022-07-01,PER,Johor,27,14,13
2022-07-01,PER,Kedah,2,2,0
2022-07-01,PER,Kelantan,0,0,0
2022-07-01,PER,Pahang,0,0,0
2022-07-01,PER,Perak,0,0,0
2022-07-01,PER,Perlis,0,0,0
2022-07-01,PER,Pulau Pinang,0,0,0
2022-07-01,PER,Sabah,0,0,0
2022-07-01,PER,Sarawak,0,0,0
2022-07-01,PER,Selangor,58,29,29
2022-07-01,PER,W.P. Labuan,0,0,0
2022-07-01,PHL,Johor,13058,4163,8895
2022-07-01,PHL,Kedah,231,92,139
2022-07-01,PHL,Kelantan,15,5,10
2022-07-01,PHL,Melaka,2,1,1
2022-07-01,PHL,Negeri Sembilan,0,0,0
2022-07-01,PHL,Pahang,7,4,3
2022-07-01,PHL,Perak,39,13,26
2022-07-01,PHL,Perlis,122,35,87
2022-07-01,PHL,Pulau Pinang,652,266,386
2022-07-01,PHL,Sabah,597,222,375
2022-07-01,PHL,Sarawak,178,96,82
2022-07-01,PHL,Selangor,11204,4467,6737
2022-07-01,PHL,Terengganu,0,0,0
2022-07-01,PHL,W.P. Labuan,3,3,0
2022-07-01,PLW,Johor,0,0,0
2022-07-01,PLW,Pulau Pinang,0,0,0
2022-07-01,PLW,Selangor,1,1,0
2022-07-01,PNG,Johor,10,7,3
2022-07-01,PNG,Kedah,1,1,0
2022-07-01,PNG,Kelantan,0,0,0
2022-07-01,PNG,Perak,0,0,0
2022-07-01,PNG,Pulau Pinang,0,0,0
2022-07-01,PNG,Sabah,0,0,0
2022-07-01,PNG,Sarawak,1,0,1
2022-07-01,PNG,Selangor,46,31,15
2022-07-01,POL,Johor,256,149,107
2022-07-01,POL,Kedah,13,6,7
2022-07-01,POL,Kelantan,0,0,0
2022-07-01,POL,Melaka,0,0,0
2022-07-01,POL,Negeri Sembilan,0,0,0
2022-07-01,POL,Pahang,0,0,0
2022-07-01,POL,Perak,1,0,1
2022-07-01,POL,Perlis,8,6,2
2022-07-01,POL,Pulau Pinang,24,11,13
2022-07-01,POL,Sabah,37,19,18
2022-07-01,POL,Sarawak,23,11,12
2022-07-01,POL,Selangor,582,277,305
2022-07-01,POL,Terengganu,0,0,0
2022-07-01,POL,W.P. Labuan,0,0,0
2022-07-01,PRK,Selangor,0,0,0
2022-07-01,PRT,Johor,92,51,41
2022-07-01,PRT,Kedah,9,5,4
2022-07-01,PRT,Kelantan,0,0,0
2022-07-01,PRT,Melaka,0,0,0
2022-07-01,PRT,Pahang,0,0,0
2022-07-01,PRT,Perak,4,3,1
2022-07-01,PRT,Perlis,4,0,4
2022-07-01,PRT,Pulau Pinang,22,17,5
2022-07-01,PRT,Sabah,7,2,5
2022-07-01,PRT,Sarawak,1,0,1
2022-07-01,PRT,Selangor,575,305,270
2022-07-01,PRT,W.P. Labuan,0,0,0
2022-07-01,PRY,Johor,4,3,1
2022-07-01,PRY,Kedah,0,0,0
2022-07-01,PRY,Perak,0,0,0
2022-07-01,PRY,Perlis,0,0,0
2022-07-01,PRY,Pulau Pinang,0,0,0
2022-07-01,PRY,Sabah,0,0,0
2022-07-01,PRY,Sarawak,0,0,0
2022-07-01,PRY,Selangor,5,3,2
2022-07-01,PSE,Johor,3,2,1
2022-07-01,PSE,Kedah,5,2,3
2022-07-01,PSE,Kelantan,0,0,0
2022-07-01,PSE,Melaka,0,0,0
2022-07-01,PSE,Perak,0,0,0
2022-07-01,PSE,Perlis,0,0,0
2022-07-01,PSE,Pulau Pinang,0,0,0
2022-07-01,PSE,Sabah,1,1,0
2022-07-01,PSE,Sarawak,0,0,0
2022-07-01,PSE,Selangor,224,143,81
2022-07-01,QAT,Johor,75,33,42
2022-07-01,QAT,Kedah,1,0,1
2022-07-01,QAT,Perlis,0,0,0
2022-07-01,QAT,Pulau Pinang,1,1,0
2022-07-01,QAT,Sabah,0,0,0
2022-07-01,QAT,Sarawak,0,0,0
2022-07-01,QAT,Selangor,439,211,228
2022-07-01,REU,Johor,0,0,0
2022-07-01,REU,Sarawak,0,0,0
2022-07-01,ROU,Johor,107,55,52
2022-07-01,ROU,Kedah,2,1,1
2022-07-01,ROU,Kelantan,1,0,1
2022-07-01,ROU,Negeri Sembilan,0,0,0
2022-07-01,ROU,Pahang,0,0,0
2022-07-01,ROU,Perak,0,0,0
2022-07-01,ROU,Perlis,1,1,0
2022-07-01,ROU,Pulau Pinang,14,9,5
2022-07-01,ROU,Sabah,4,2,2
2022-07-01,ROU,Sarawak,1,0,1
2022-07-01,ROU,Selangor,297,177,120
2022-07-01,ROU,W.P. Labuan,0,0,0
2022-07-01,RUS,Johor,271,139,132
2022-07-01,RUS,Kedah,56,27,29
2022-07-01,RUS,Kelantan,4,2,2
2022-07-01,RUS,Melaka,1,1,0
2022-07-01,RUS,Negeri Sembilan,0,0,0
2022-07-01,RUS,Pahang,0,0,0
2022-07-01,RUS,Perak,1,1,0
2022-07-01,RUS,Perlis,6,2,4
2022-07-01,RUS,Pulau Pinang,37,17,20
2022-07-01,RUS,Sabah,22,8,14
2022-07-01,RUS,Sarawak,8,3,5
2022-07-01,RUS,Selangor,1664,861,803
2022-07-01,RUS,W.P. Labuan,0,0,0
2022-07-01,RWA,Johor,1,1,0
2022-07-01,RWA,Kedah,0,0,0
2022-07-01,RWA,Pulau Pinang,0,0,0
2022-07-01,RWA,Selangor,1,1,0
2022-07-01,SAU,Johor,255,145,110
2022-07-01,SAU,Kedah,66,35,31
2022-07-01,SAU,Kelantan,4,3,1
2022-07-01,SAU,Melaka,0,0,0
2022-07-01,SAU,Perak,3,2,1
2022-07-01,SAU,Perlis,4,3,1
2022-07-01,SAU,Pulau Pinang,67,28,39
2022-07-01,SAU,Sabah,11,10,1
2022-07-01,SAU,Sarawak,5,4,1
2022-07-01,SAU,Selangor,9163,4578,4585
2022-07-01,SAU,W.P. Labuan,0,0,0
2022-07-01,SDN,Johor,8,5,3
2022-07-01,SDN,Kedah,1,1,0
2022-07-01,SDN,Kelantan,0,0,0
2022-07-01,SDN,Perlis,0,0,0
2022-07-01,SDN,Pulau Pinang,0,0,0
2022-07-01,SDN,Sabah,0,0,0
2022-07-01,SDN,Sarawak,0,0,0
2022-07-01,SDN,Selangor,905,458,447
2022-07-01,SDN,W.P. Labuan,0,0,0
2022-07-01,SEN,Johor,0,0,0
2022-07-01,SEN,Kedah,0,0,0
2022-07-01,SEN,Kelantan,1,1,0
2022-07-01,SEN,Perak,0,0,0
2022-07-01,SEN,Perlis,0,0,0
2022-07-01,SEN,Pulau Pinang,0,0,0
2022-07-01,SEN,Sabah,0,0,0
2022-07-01,SEN,Sarawak,1,1,0
2022-07-01,SEN,Selangor,15,13,2
2022-07-01,SGP,Johor,931641,555703,375938
2022-07-01,SGP,Kedah,2168,1165,1003
2022-07-01,SGP,Kelantan,25,13,12
2022-07-01,SGP,Melaka,11,4,7
2022-07-01,SGP,Negeri Sembilan,3,3,0
2022-07-01,SGP,Pahang,39,31,8
2022-07-01,SGP,Perak,3645,1723,1922
2022-07-01,SGP,Perlis,55,36,19
2022-07-01,SGP,Pulau Pinang,12524,6227,6297
2022-07-01,SGP,Sabah,1941,1063,878
2022-07-01,SGP,Sarawak,2439,1466,973
2022-07-01,SGP,Selangor,25819,13936,11883
2022-07-01,SGP,Terengganu,0,0,0
2022-07-01,SGP,W.P. Labuan,0,0,0
2022-07-01,SGS,Johor,0,0,0
2022-07-01,SGS,Sabah,0,0,0
2022-07-01,SGS,Selangor,1,1,0
2022-07-01,SHN,Sarawak,0,0,0
2022-07-01,SLB,Johor,1,1,0
2022-07-01,SLB,Perlis,0,0,0
2022-07-01,SLB,Pulau Pinang,0,0,0
2022-07-01,SLB,Sabah,0,0,0
2022-07-01,SLB,Sarawak,0,0,0
2022-07-01,SLB,Selangor,6,3,3
2022-07-01,SLB,W.P. Labuan,0,0,0
2022-07-01,SLE,Johor,1,1,0
2022-07-01,SLE,Kedah,0,0,0
2022-07-01,SLE,Perak,0,0,0
2022-07-01,SLE,Pulau Pinang,1,1,0
2022-07-01,SLE,Sabah,0,0,0
2022-07-01,SLE,Selangor,13,11,2
2022-07-01,SLV,Johor,0,0,0
2022-07-01,SLV,Kedah,0,0,0
2022-07-01,SLV,Perak,0,0,0
2022-07-01,SLV,Perlis,0,0,0
2022-07-01,SLV,Pulau Pinang,1,1,0
2022-07-01,SLV,Sabah,0,0,0
2022-07-01,SLV,Selangor,0,0,0
2022-07-01,SLV,W.P. Labuan,0,0,0
2022-07-01,SMR,Johor,0,0,0
2022-07-01,SMR,Selangor,0,0,0
2022-07-01,SOM,Johor,0,0,0
2022-07-01,SOM,Kedah,0,0,0
2022-07-01,SOM,Kelantan,0,0,0
2022-07-01,SOM,Perlis,0,0,0
2022-07-01,SOM,Sabah,0,0,0
2022-07-01,SOM,Sarawak,0,0,0
2022-07-01,SOM,Selangor,123,60,63
2022-07-01,SRB,Johor,6,2,4
2022-07-01,SRB,Kedah,0,0,0
2022-07-01,SRB,Kelantan,1,1,0
2022-07-01,SRB,Pahang,0,0,0
2022-07-01,SRB,Perak,0,0,0
2022-07-01,SRB,Perlis,0,0,0
2022-07-01,SRB,Pulau Pinang,0,0,0
2022-07-01,SRB,Sabah,0,0,0
2022-07-01,SRB,Sarawak,0,0,0
2022-07-01,SRB,Selangor,33,23,10
2022-07-01,SSD,Johor,0,0,0
2022-07-01,SSD,Kedah,0,0,0
2022-07-01,SSD,Sarawak,0,0,0
2022-07-01,SSD,Selangor,16,13,3
2022-07-01,SSD,W.P. Labuan,0,0,0
2022-07-01,STP,Selangor,1,0,1
2022-07-01,SUR,Johor,1,1,0
2022-07-01,SUR,Kedah,0,0,0
2022-07-01,SUR,Kelantan,0,0,0
2022-07-01,SUR,Perak,0,0,0
2022-07-01,SUR,Perlis,0,0,0
2022-07-01,SUR,Pulau Pinang,0,0,0
2022-07-01,SUR,Sabah,0,0,0
2022-07-01,SUR,Sarawak,0,0,0
2022-07-01,SUR,Selangor,4,2,2
2022-07-01,SVK,Johor,21,11,10
2022-07-01,SVK,Kedah,39,20,19
2022-07-01,SVK,Kelantan,0,0,0
2022-07-01,SVK,Negeri Sembilan,0,0,0
2022-07-01,SVK,Pahang,0,0,0
2022-07-01,SVK,Perak,0,0,0
2022-07-01,SVK,Perlis,0,0,0
2022-07-01,SVK,Pulau Pinang,5,4,1
2022-07-01,SVK,Sabah,1,0,1
2022-07-01,SVK,Sarawak,2,0,2
2022-07-01,SVK,Selangor,216,117,99
2022-07-01,SVK,W.P. Labuan,0,0,0
2022-07-01,SVN,Johor,10,9,1
2022-07-01,SVN,Kedah,0,0,0
2022-07-01,SVN,Kelantan,1,1,0
2022-07-01,SVN,Perak,0,0,0
2022-07-01,SVN,Perlis,0,0,0
2022-07-01,SVN,Pulau Pinang,1,1,0
2022-07-01,SVN,Sabah,6,3,3
2022-07-01,SVN,Sarawak,9,6,3
2022-07-01,SVN,Selangor,80,50,30
2022-07-01,SVN,W.P. Labuan,0,0,0
2022-07-01,SWE,Johor,166,107,59
2022-07-01,SWE,Kedah,30,23,7
2022-07-01,SWE,Kelantan,24,11,13
2022-07-01,SWE,Melaka,0,0,0
2022-07-01,SWE,Negeri Sembilan,0,0,0
2022-07-01,SWE,Pahang,0,0,0
2022-07-01,SWE,Perak,7,3,4
2022-07-01,SWE,Perlis,11,8,3
2022-07-01,SWE,Pulau Pinang,38,23,15
2022-07-01,SWE,Sabah,33,21,12
2022-07-01,SWE,Sarawak,8,5,3
2022-07-01,SWE,Selangor,683,416,267
2022-07-01,SWE,W.P. Labuan,0,0,0
2022-07-01,SWZ,Johor,0,0,0
2022-07-01,SWZ,Kedah,0,0,0
2022-07-01,SWZ,Pulau Pinang,0,0,0
2022-07-01,SWZ,Sabah,0,0,0
2022-07-01,SWZ,Selangor,11,5,6
2022-07-01,SYC,Johor,1,0,1
2022-07-01,SYC,Kedah,0,0,0
2022-07-01,SYC,Pulau Pinang,0,0,0
2022-07-01,SYC,Sabah,0,0,0
2022-07-01,SYC,Sarawak,2,1,1
2022-07-01,SYC,Selangor,41,19,22
2022-07-01,SYR,Johor,11,5,6
2022-07-01,SYR,Kedah,0,0,0
2022-07-01,SYR,Kelantan,0,0,0
2022-07-01,SYR,Pahang,0,0,0
2022-07-01,SYR,Perlis,0,0,0
2022-07-01,SYR,Pulau Pinang,2,2,0
2022-07-01,SYR,Sabah,0,0,0
2022-07-01,SYR,Sarawak,4,2,2
2022-07-01,SYR,Selangor,541,305,236
2022-07-01,SYR,W.P. Labuan,0,0,0
2022-07-01,TCA,Perlis,0,0,0
2022-07-01,TCD,Johor,0,0,0
2022-07-01,TCD,Kedah,0,0,0
2022-07-01,TCD,Perlis,0,0,0
2022-07-01,TCD,Selangor,11,8,3
2022-07-01,TGO,Johor,0,0,0
2022-07-01,TGO,Perak,0,0,0
2022-07-01,TGO,Pulau Pinang,0,0,0
2022-07-01,TGO,Selangor,1,1,0
2022-07-01,THA,Johor,3762,904,2858
2022-07-01,THA,Kedah,44100,26582,17518
2022-07-01,THA,Kelantan,15453,7350,8103
2022-07-01,THA,Melaka,1,0,1
2022-07-01,THA,Negeri Sembilan,0,0,0
2022-07-01,THA,Pahang,9,9,0
2022-07-01,THA,Perak,5468,2425,3043
2022-07-01,THA,Perlis,49284,30984,18300
2022-07-01,THA,Pulau Pinang,1827,815,1012
2022-07-01,THA,Sabah,172,67,105
2022-07-01,THA,Sarawak,47,25,22
2022-07-01,THA,Selangor,8969,3690,5279
2022-07-01,THA,Terengganu,0,0,0
2022-07-01,THA,W.P. Labuan,0,0,0
2022-07-01,TJK,Johor,0,0,0
2022-07-01,TJK,Kedah,1,1,0
2022-07-01,TJK,Perlis,0,0,0
2022-07-01,TJK,Pulau Pinang,0,0,0
2022-07-01,TJK,Sabah,1,1,0
2022-07-01,TJK,Selangor,77,46,31
2022-07-01,TKL,Selangor,0,0,0
2022-07-01,TKM,Johor,1,1,0
2022-07-01,TKM,Kedah,0,0,0
2022-07-01,TKM,Kelantan,0,0,0
2022-07-01,TKM,Perlis,0,0,0
2022-07-01,TKM,Pulau Pinang,0,0,0
2022-07-01,TKM,Sabah,0,0,0
2022-07-01,TKM,Sarawak,0,0,0
2022-07-01,TKM,Selangor,71,37,34
2022-07-01,TLS,Johor,21,20,1
2022-07-01,TLS,Kedah,0,0,0
2022-07-01,TLS,Perlis,0,0,0
2022-07-01,TLS,Pulau Pinang,0,0,0
2022-07-01,TLS,Sabah,0,0,0
2022-07-01,TLS,Sarawak,0,0,0
2022-07-01,TLS,Selangor,457,311,146
2022-07-01,TON,Johor,1,0,1
2022-07-01,TON,Pulau Pinang,2,0,2
2022-07-01,TON,Sarawak,0,0,0
2022-07-01,TON,Selangor,6,2,4
2022-07-01,TTO,Johor,2,0,2
2022-07-01,TTO,Kedah,0,0,0
2022-07-01,TTO,Pahang,0,0,0
2022-07-01,TTO,Pulau Pinang,2,0,2
2022-07-01,TTO,Sabah,0,0,0
2022-07-01,TTO,Sarawak,0,0,0
2022-07-01,TTO,Selangor,17,9,8
2022-07-01,TUN,Johor,2,1,1
2022-07-01,TUN,Kedah,0,0,0
2022-07-01,TUN,Kelantan,5,3,2
2022-07-01,TUN,Melaka,0,0,0
2022-07-01,TUN,Perak,0,0,0
2022-07-01,TUN,Perlis,0,0,0
2022-07-01,TUN,Pulau Pinang,0,0,0
2022-07-01,TUN,Sabah,2,2,0
2022-07-01,TUN,Sarawak,0,0,0
2022-07-01,TUN,Selangor,307,148,159
2022-07-01,TUN,W.P. Labuan,0,0,0
2022-07-01,TUR,Johor,200,130,70
2022-07-01,TUR,Kedah,10,6,4
2022-07-01,TUR,Kelantan,4,4,0
2022-07-01,TUR,Melaka,0,0,0
2022-07-01,TUR,Negeri Sembilan,0,0,0
2022-07-01,TUR,Pahang,0,0,0
2022-07-01,TUR,Perak,1,1,0
2022-07-01,TUR,Perlis,1,0,1
2022-07-01,TUR,Pulau Pinang,19,13,6
2022-07-01,TUR,Sabah,2,1,1
2022-07-01,TUR,Sarawak,3,2,1
2022-07-01,TUR,Selangor,748,463,285
2022-07-01,TUR,W.P. Labuan,0,0,0
2022-07-01,TUV,Selangor,0,0,0
2022-07-01,TWN,Johor,2579,1126,1453
2022-07-01,TWN,Kedah,54,24,30
2022-07-01,TWN,Kelantan,0,0,0
2022-07-01,TWN,Melaka,0,0,0
2022-07-01,TWN,Negeri Sembilan,2,1,1
2022-07-01,TWN,Pahang,1,1,0
2022-07-01,TWN,Perak,29,16,13
2022-07-01,TWN,Perlis,0,0,0
2022-07-01,TWN,Pulau Pinang,493,277,216
2022-07-01,TWN,Sabah,39,18,21
2022-07-01,TWN,Sarawak,92,39,53
2022-07-01,TWN,Selangor,2075,1147,928
2022-07-01,TWN,W.P. Labuan,0,0,0
2022-07-01,TZA,Johor,3,1,2
2022-07-01,TZA,Kedah,0,0,0
2022-07-01,TZA,Perak,0,0,0
2022-07-01,TZA,Perlis,0,0,0
2022-07-01,TZA,Pulau Pinang,0,0,0
2022-07-01,TZA,Sabah,0,0,0
2022-07-01,TZA,Sarawak,0,0,0
2022-07-01,TZA,Selangor,75,31,44
2022-07-01,UGA,Johor,10,6,4
2022-07-01,UGA,Kedah,0,0,0
2022-07-01,UGA,Perak,0,0,0
2022-07-01,UGA,Perlis,0,0,0
2022-07-01,UGA,Pulau Pinang,0,0,0
2022-07-01,UGA,Sabah,0,0,0
2022-07-01,UGA,Sarawak,0,0,0
2022-07-01,UGA,Selangor,42,15,27
2022-07-01,UKR,Johor,89,51,38
2022-07-01,UKR,Kedah,7,1,6
2022-07-01,UKR,Kelantan,2,1,1
2022-07-01,UKR,Melaka,0,0,0
2022-07-01,UKR,Negeri Sembilan,0,0,0
2022-07-01,UKR,Pahang,0,0,0
2022-07-01,UKR,Perak,1,1,0
2022-07-01,UKR,Perlis,2,2,0
2022-07-01,UKR,Pulau Pinang,8,4,4
2022-07-01,UKR,Sabah,10,6,4
2022-07-01,UKR,Sarawak,2,0,2
2022-07-01,UKR,Selangor,359,182,177
2022-07-01,UKR,W.P. Labuan,0,0,0
2022-07-01,URY,Johor,8,2,6
2022-07-01,URY,Kedah,1,1,0
2022-07-01,URY,Kelantan,0,0,0
2022-07-01,URY,Perak,0,0,0
2022-07-01,URY,Perlis,0,0,0
2022-07-01,URY,Pulau Pinang,0,0,0
2022-07-01,URY,Sabah,1,1,0
2022-07-01,URY,Sarawak,0,0,0
2022-07-01,URY,Selangor,23,16,7
2022-07-01,URY,W.P. Labuan,0,0,0
2022-07-01,USA,Johor,3361,2020,1341
2022-07-01,USA,Kedah,237,138,99
2022-07-01,USA,Kelantan,16,12,4
2022-07-01,USA,Melaka,7,5,2
2022-07-01,USA,Negeri Sembilan,0,0,0
2022-07-01,USA,Pahang,0,0,0
2022-07-01,USA,Perak,122,65,57
2022-07-01,USA,Perlis,34,25,9
2022-07-01,USA,Pulau Pinang,1364,833,531
2022-07-01,USA,Sabah,308,171,137
2022-07-01,USA,Sarawak,173,94,79
2022-07-01,USA,Selangor,10431,5972,4459
2022-07-01,USA,Terengganu,0,0,0
2022-07-01,USA,W.P. Labuan,0,0,0
2022-07-01,UZB,Johor,25,17,8
